id,date,user,user_id,user_displayname,user_rawDescription,user_created,user_followersCount,user_friendsCount,user_statusesCount,user_favouritesCount,user_listedCount,user_mediaCount,user_location,user_protected,user_verified,user_blue,user_blueType,user_descriptionLinks,user_pinnedIds,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,hashtags,cashtags,mentionedUsers_ids,mentionedUsers_usernames,viewCount,quotedTweet_id,quotedTweet_date,quotedTweet_user_id,quotedTweet_user_username,place,inReplyToTweetId,inReplyToUser,sourceLabel,media_photos_count,media_videos_count,media_animated_count
1752849068894650478,2024-02-01 00:19:19+00:00,VilmaChinc465,1713783970125557760,Jovi Sefina Ilma Rochi,,2023-10-16 05:09:31+00:00,2,63,404,1214,0,22,,,False,False,,0,,qme,@ManfredoGuate @traficogt https://t.co/rKoKA32Vr5,1,0,1,0,0,1752481097827422224,,,"67033348,93938886","ManfredoGuate,traficogt",101.0,,,,,,1752481097827422224,ManfredoGuate,Twitter for Android,1,0,0
1752817809493528707,2024-01-31 22:15:06+00:00,riveradanziger,34657447,José Rivera Danziger,Docendo discimus,2009-04-23 16:30:44+00:00,371,2080,12001,3939,3,1902,Guatemala,,False,False,,0,,es,@traficogt Nuevamente la PMT...  ...en todo.   Emboscada en 5a avenida a un costado de Plaza El Amate.   Solo un carril disponible para acceder a z1 por esa vía... #muniguate #guatecaos #guatemala https://t.co/WOGhhKC5qS,0,0,0,0,0,1752817809493528707,"muniguate,guatecaos,guatemala",,93938886,traficogt,79.0,,,,,,,traficogt,Twitter for Android,1,0,0
1752816928349974884,2024-01-31 22:11:36+00:00,Armando99321411,902193763111636992,Armando Alfaro,,2017-08-28 15:38:49+00:00,3,42,211,4612,0,0,,,False,False,,0,,es,@DavidishosI @traficogt Con cuidado es para que  usted desestime la acusación ese mp es parte de los encapuchados.,0,0,2,0,0,1752742799173165526,,,"1082470560695750656,93938886","DavidishosI,traficogt",141.0,,,,,,1752742799173165526,DavidishosI,Twitter for Android,0,0,0
1752798262254260232,2024-01-31 20:57:25+00:00,PapaAbuMario,1679782717,PapaAbu,,2013-08-18 03:41:22+00:00,807,396,53352,32357,1,1869,,,False,False,,0,,es,@PrensaComunitar @traficogt AL FIN...UNA BUENA NOTICIA  EN GUATEMALA,0,0,3,0,0,1752759177913491804,,,"257722705,93938886","PrensaComunitar,traficogt",171.0,,,,,,1752759177913491804,PrensaComunitar,Twitter for Android,0,0,0
1752789377518837885,2024-01-31 20:22:07+00:00,DoloresFlo23,1674434093528895488,Dolores Flores,,2023-06-29 15:11:07+00:00,33,59,27096,19866,0,32,,,False,False,,0,,es,@FigueroaSarti @traficogt @CC_Guatemala @CACIFGuatemala Que el pueblo se levante contra estos gangsters de la justicia! Ya basta de abuso. Vamos a sacarlos malditos golpistas!!,0,1,0,0,0,1752410189553119350,,,"603601586,93938886,783345301256073216,134860773","FigueroaSarti,traficogt,CC_Guatemala,CACIFGuatemala",53.0,,,,,,1752410189553119350,FigueroaSarti,Twitter Web App,0,0,0
1752785596387377334,2024-01-31 20:07:06+00:00,DoloresFlo23,1674434093528895488,Dolores Flores,,2023-06-29 15:11:07+00:00,33,59,27096,19866,0,32,,,False,False,,0,,es,"@discosbeagle @traficogt viejo maldito y ratero como toda su ""familia"", sus hijos en puestos del gobierno giamatei siguen mamando este viejo parásito y sus hijos y mujer. Ya basta! Saquen a esta lacra corrupta!",0,0,0,0,0,1752406668925649184,,,"1540479677973807108,93938886","discosbeagle,traficogt",58.0,,,,,,1752406668925649184,discosbeagle,Twitter Web App,0,0,0
1752716993013133333,2024-01-31 15:34:29+00:00,mayroxis,932643061,Mayra,Médico Veterinaria.,2012-11-07 18:18:51+00:00,65,188,1525,6982,0,84,,,False,False,,0,,es,"@facticagt @traficogt @amaldonadogt Libertad de expresión es una cosa, pero esta cuenta es acosadora, violenta y amenazadora.",0,0,0,0,0,1752708815382794392,,,"1095086472389111811,93938886,45897199","facticagt,traficogt,amaldonadogt",114.0,,,,,,1752708815382794392,facticagt,Twitter for Android,0,0,0
1752711933860475188,2024-01-31 15:14:23+00:00,moyimozo,3195803624,Silviazea .,,2015-05-15 01:11:22+00:00,946,1057,104360,124175,2,3144,,,False,False,,0,,es,@facticagt @traficogt @amaldonadogt Por supuesto que NO. Las amenazas ni difamaciones son libertad de expresión.,0,0,3,0,0,1752708815382794392,,,"1095086472389111811,93938886,45897199","facticagt,traficogt,amaldonadogt",181.0,,,,,,1752708815382794392,facticagt,Twitter for Android,0,0,0
1752709420079870255,2024-01-31 15:04:24+00:00,El_Patatush,372633441,Elmer Homero,,2011-09-13 03:56:24+00:00,77,368,645,896,0,26,"14.597808,-90.483931",,False,False,,1,,es,"@traficogt #traficogt un camionetero se pasó llevando unos cables y doblo un poste por el trébol zona 8, casi me vuelo la cabeza por ir en moto https://t.co/pqu8jX9n0L",0,0,0,0,0,1752709420079870255,traficogt,,93938886,traficogt,74.0,,,,,,,traficogt,Twitter for Android,1,0,0
1752708359101247515,2024-01-31 15:00:11+00:00,batallonjalapa,736952671,BatallonJalapa,,2012-08-04 15:50:05+00:00,50,168,3842,6387,0,11,,,False,False,,0,,es,@traficogt Y seguro EL IMPUESTO según ustedes no sacará de ese puesto,0,0,0,0,0,1752702208746127797,,,93938886,traficogt,11.0,,,,,,1752702208746127797,traficogt,Twitter for iPhone,0,0,0
1752708182852706551,2024-01-31 14:59:29+00:00,batallonjalapa,736952671,BatallonJalapa,,2012-08-04 15:50:05+00:00,50,168,3842,6387,0,11,,,False,False,,0,,es,"@FigueroaSarti @traficogt @CC_Guatemala @OJGuatemala Será? Al contrario vemos cómo el sector justicia no se deja doblegar por los gringos, que no respondan a los intereses de ustedes es lo que les molesta, hablemos verdades.",0,0,0,0,0,1752696300586311988,,,"603601586,93938886,783345301256073216,149585307","FigueroaSarti,traficogt,CC_Guatemala,OJGuatemala",21.0,,,,,,1752696300586311988,FigueroaSarti,Twitter for iPhone,0,0,0
1752703312598892746,2024-01-31 14:40:08+00:00,_Covidiano,87381327,Covidiano,casi solo retuiteo!,2009-11-04 06:50:25+00:00,295,1182,16665,14876,3,201,Guatemala,,False,False,,1,,es,"@traficogt Los mismos que mandaron a despedir a la nueva Ministra de Cultura de su anterior puesto en el Museo Miraflores, a petición de Felipe Aguilar!",0,0,0,0,0,1752701758797967593,,,93938886,traficogt,63.0,,,,,,1752701758797967593,traficogt,Twitter for iPhone,0,0,0
1752702208746127797,2024-01-31 14:35:44+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,Con Guatemala muy cerca.,1,0,4,0,0,1752702208746127797,,,,,2144.0,1752698246999232695,2024-01-31 14:20:00+00:00,2343910962,republicagt,,,,Twitter for Android,0,0,0
1752698246999232695,2024-01-31 14:20:00+00:00,republicagt,2343910962,República.,"Alta Política y Alta Empresa en Centroamérica
Suscríbase a nuestros Newsletters: https://t.co/CDvjS4xqIF",2014-02-14 17:51:59+00:00,77294,120,160409,4371,319,43428,Guatemala,,False,True,,2,1833160701801623794,es,"#Internacionales 🌎 | En un informe reciente, el Índice de Percepción de la Corrupción (IPC) ha puesto de manifiesto los continuos desafíos que enfrenta América Latina y el Caribe en su lucha contra la corrupción.

👉 Los detalles aquí: https://t.co/3krNDf14Ln https://t.co/Q9RshhDEbT",1,2,2,1,0,1752698246999232695,Internacionales,,,,2878.0,,,,,,,,Twitter Web App,1,0,0
1752701758797967593,2024-01-31 14:33:57+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,"Los responsables son los Herrera... Jefes siempre del alcalde.  Es sólo una muestra más de como un pequeño grupo de""gana"" favores en las Muni .",1,3,13,0,0,1752701758797967593,,,,,5687.0,1752674820817309985,2024-01-31 12:46:55+00:00,70352205,maxsantacruz68,,,,Twitter for Android,0,0,0
1752674820817309985,2024-01-31 12:46:55+00:00,maxsantacruz68,70352205,Max Santa Cruz A. 🇬🇹,"Guatemalteco, diplomático, analista, consultor, comunicador, fellow The America's Project/ James A. Baker Institute, sarcasmo, RM, HD, fotografía, observador.",2009-08-31 09:15:50+00:00,6209,2902,49183,63752,36,1324,Guatemala ,,False,True,,0,1683458196730441729,es,"¿Quién será el “responsable” de autorizar una salida para carros de un centro comercial, que se incorpora a una vía con fluidez permanente, ubicada en un paso a desnivel? Es una inminente trampa para accidentes. Debe prevalecer el bienestar y seguridad de los vecinos. https://t.co/Y0MYojsj7Y",130,201,684,47,26,1752674820817309985,,,,,75059.0,,,,,,,,Twitter for iPhone,0,1,0
1752691090790969472,2024-01-31 13:51:34+00:00,takitoperezgt,3250060405,Takito Pérez | Tacos | Birria | Ramen,"🛵 Delivery con Uber Eats y Pedidos Ya. 
📝📱 https://t.co/HuHs3pEQ7K",2015-06-19 19:02:22+00:00,8162,4505,51852,58872,4,20135,Guatemala,,False,False,,2,1754929976774631750,es,@labrujisgiron @traficogt A este cafre también porfas... https://t.co/cBC6cpSRTV,0,0,1,0,0,1752683666667372595,,,"843248280771485696,93938886","labrujisgiron,traficogt",86.0,,,,,,1752683666667372595,labrujisgiron,Twitter for Android,1,0,0
1752683666667372595,2024-01-31 13:22:04+00:00,labrujisgiron,843248280771485696,labrujis,🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻,2017-03-18 23:50:31+00:00,77,536,2726,10525,1,81,Guatemala,,False,False,,0,,es,"Si conocen a la persona que conduce este vehículo blanco, díganle que poner sus pide vías no le va a descargar la batería, además que eso demostraría educación. 
@traficogt https://t.co/F7QQwq60mq",2,0,2,0,0,1752683666667372595,,,93938886,traficogt,219.0,,,,,,,,Twitter for iPhone,1,0,0
1752671136045756674,2024-01-31 12:32:16+00:00,chejopolanc,4356853933,Toby 502,👌🤣,2015-11-25 14:45:26+00:00,35,409,5829,5249,0,261,Guatemala,,False,False,,0,,es,"@amilcarmontejo @traficogt alto 🛑 tráfico intenso sobre ab Bolivar dirección centro, trabajo de mmto en horario de tránsito 22 calle zona 1 https://t.co/lDtAeZe7FV",0,0,0,0,0,1752671136045756674,,,"372126670,93938886","amilcarmontejo,traficogt",29.0,,,,,,,amilcarmontejo,Twitter for iPhone,1,0,0
1752509137575931994,2024-01-31 01:48:33+00:00,unperro_mas,503820024,El Látigo,,2012-02-26 01:31:15+00:00,96,82,4311,4741,2,72,,,False,False,,0,,ca,"@raulbarreragt @traficogt A llorar nenita, sufre perra",0,0,0,0,0,1752410902752608405,,,"615525874,93938886","raulbarreragt,traficogt",35.0,,,,,,1752410902752608405,raulbarreragt,Twitter for Android,0,0,0
1752505700830355914,2024-01-31 01:34:53+00:00,Alejandro2024gt,730220333576282112,Alejandro Alvarez,,2016-05-11 02:17:49+00:00,2,7,390,4,0,101,,,False,False,,0,,es,"@amilcarmontejo @traficogt frente a UNAERC z. 1, se estacionan en doble fila, se duermen en los carros, se orinan por todos lados, tiran basura, no se puede ni pasas por las banquetas, se que hay que ser humanos pero hay que respetar a los demas tambien, todos tenemos penas. https://t.co/XyVedEbpsh",0,0,0,0,0,1752505700830355914,,,"372126670,93938886","amilcarmontejo,traficogt",52.0,,,,,,,amilcarmontejo,Twitter for Android,4,0,0
1752494681491984465,2024-01-31 00:51:06+00:00,martin_rodas,302427844,Martin Rodas,"Padre de familia, buscando un mejor mañana",2011-05-21 05:18:17+00:00,109,130,3143,4414,0,50,Guatemala,,False,False,,0,,es,"@Ricigt1 @traficogt @CC_Guatemala Semilla falsificó firmas, no son partido político, llaman corrupto al que no ha acepta un acto de corrupción no es ser corrupto",0,0,0,0,0,1752404295792709968,,,"1168656310751191042,93938886,783345301256073216","Ricigt1,traficogt,CC_Guatemala",46.0,,,,,,1752404295792709968,Ricigt1,Twitter for iPhone,0,0,0
1752493964437913853,2024-01-31 00:48:15+00:00,mildred_gaitan,2441328322,Mildred,"Apasionada por la docencia, y por apoyar la conciencia ciudadana.",2014-03-28 04:27:08+00:00,365,317,86805,132526,0,1771,Guatemala,,False,False,,0,,qme,@Ricigt1 @traficogt @CC_Guatemala https://t.co/6E9wx6iLZG,0,0,1,0,0,1752404295792709968,,,"1168656310751191042,93938886,783345301256073216","Ricigt1,traficogt,CC_Guatemala",102.0,,,,,,1752404295792709968,Ricigt1,Twitter for Android,1,0,0
1752492776564949060,2024-01-31 00:43:32+00:00,walgerhc,434430887,WALTER GHC,,2011-12-11 21:12:51+00:00,45,297,1374,10906,0,14,GUATEMALA,,False,False,,0,,es,@Ricigt1 @traficogt @CC_Guatemala Que chingadera de esos hijos de puta,0,0,0,0,0,1752404295792709968,,,"1168656310751191042,93938886,783345301256073216","Ricigt1,traficogt,CC_Guatemala",48.0,,,,,,1752404295792709968,Ricigt1,Twitter for Android,0,0,0
1752484509629517945,2024-01-31 00:10:41+00:00,HungMayda,1299502471790944258,Mayda Alvarez De Hung,,2020-08-29 00:26:41+00:00,4,39,1668,1113,0,72,,,False,False,,0,,es,"@JLFont001 @traficogt @concriteriogt Yo de acuerdo,  como ex estudiante de los 80 , doy mi voto para esto ya no más  huelga de dolores   👍",0,0,0,0,0,1751983467229855922,,,"298862867,93938886,832388602474725376","JLFont001,traficogt,concriteriogt",50.0,,,,,,1751983467229855922,JLFont001,Twitter for Android,0,0,0
1752471279796466107,2024-01-30 23:18:07+00:00,jaque_mate2,1157764536734277632,El Ajedrecista,FIDELIDAD Y LEALTAD,2019-08-03 21:25:50+00:00,164,865,1609,700,2,20,Guatemala,,False,False,,0,,es,@raulbarreragt @traficogt A cualquiera le provocan terror… pero por transeros…!!!,0,0,0,0,0,1752410902752608405,,,"615525874,93938886","raulbarreragt,traficogt",49.0,,,,,,1752410902752608405,raulbarreragt,Twitter for iPhone,0,0,0
1752366389745135680,2024-01-30 16:21:19+00:00,joffar28,578412359,Jorge Figueroa,,2012-05-12 21:34:14+00:00,83,154,3405,2159,1,404,Guatemala,,False,False,,0,,es,Aviso Parroquial:   Sigue sin aparecer el propietario de ate vehículo el cual tiene 3 semanas de haber sido abandonado en las cercanías de la iglesia de Esquipulitas zona 11.   Por si alguien lo está buscando.   @PMTMuniGuate @PNCdeGuatemala @amilcarmontejo   @traficogt https://t.co/gF0xKEXmiV,0,4,0,1,0,1752366389745135680,,,"526921529,130315077,372126670,93938886","PMTMuniGuate,PNCdeGuatemala,amilcarmontejo,traficogt",3854.0,1748153587987829095,2024-01-19 01:21:09+00:00,578412359,joffar28,,,,Twitter for iPhone,1,0,0
1748153587987829095,2024-01-19 01:21:09+00:00,joffar28,578412359,Jorge Figueroa,,2012-05-12 21:34:14+00:00,83,154,3405,2159,1,404,Guatemala,,False,False,,0,,es,"Vehículo abandonado en 11 av y 20 calle zona 11, Mariscal.  Tiene al menos 15 días de estar allí.   Por si alguien lo está buscando.   ⁦@traficogt⁩ ⁦@amilcarmontejo⁩ https://t.co/ADXDIgurxc",0,2,0,1,0,1748153587987829095,,,"93938886,372126670","traficogt,amilcarmontejo",975.0,,,,,,,,Twitter for iPhone,2,0,0
1752347534662455677,2024-01-30 15:06:23+00:00,ChaclanOscar,2376185526,Oscar R. Chaclan,"Médico, Admon. de Empresas, Ms. Ciencias Políticas, creo en Dios y en Jesuscristo, pro vida y familia, creo en la propiedad privada. Reflexiono como sabio.",2014-03-07 00:34:32+00:00,73,68,5028,257,0,163,,,False,False,,0,,es,"@dfernandezg @traficogt @NuestroDiario Mucho que discutir sobre el tema, en la residencia los turnos han sido 24/36 horas",0,0,1,0,0,1752326142336331972,,,"41384491,93938886,51154192","dfernandezg,traficogt,NuestroDiario",42.0,,,,,,1752326142336331972,dfernandezg,Twitter for iPhone,0,0,0
1752332719604879396,2024-01-30 14:07:31+00:00,mildred_gaitan,2441328322,Mildred,"Apasionada por la docencia, y por apoyar la conciencia ciudadana.",2014-03-28 04:27:08+00:00,365,317,86805,132526,0,1771,Guatemala,,False,False,,0,,qam,@TK421_D @traficogt @AlvaroArzuE,0,0,0,0,0,1752168885342667083,,,"395352612,93938886,204851185","TK421_D,traficogt,AlvaroArzuE",67.0,,,,,,1752168885342667083,TK421_D,Twitter for Android,0,0,0
1752328980252823947,2024-01-30 13:52:40+00:00,MontielAldana,1668174312,Sara Montiel,,2013-08-13 16:18:33+00:00,189,387,5820,10210,0,137,Guatemala,,False,False,,0,,und,@traficogt A la 💩💩💩💩💩,0,0,1,0,0,1751990569692168661,,,93938886,traficogt,54.0,,,,,,1751990569692168661,traficogt,Twitter for Android,0,0,0
1752323412435894321,2024-01-30 13:30:32+00:00,GoldMemberGT,2883436349,☭ Allan,Camarada,2014-11-19 01:14:00+00:00,360,841,134491,74052,2,1798,Guatemala,,False,False,,0,,es,@traficogt La hija cobraba puntualmente ese cheque,0,0,0,0,0,1752175435721408667,,,93938886,traficogt,21.0,,,,,,1752175435721408667,traficogt,Twitter Web App,0,0,0
1752323011317805154,2024-01-30 13:28:57+00:00,Alberto18424661,1597264841680605188,Alberto Ramos,,2022-11-28 16:23:43+00:00,9,42,566,17,0,4,,,False,False,,0,,es,"@traficogt Que familita por Dios, con razón viven tan bien si es a costilla de los guatemaltecos.",0,0,1,0,0,1751990569692168661,,,93938886,traficogt,50.0,,,,,,1751990569692168661,traficogt,Twitter for Android,0,0,0
1752321998137495802,2024-01-30 13:24:55+00:00,Ch1967Jairo,995098833020473349,JairoCh1967,Detesto la corrupción!,2018-05-12 00:30:24+00:00,119,512,350,20258,0,18,"Miami, FL",,False,False,,0,1176118525339025408,es,"@maluvaa_ @traficogt Y es aun peor, el CANG se ha convertido en instrumento del pacto de corruptos para que a través del Tribunal de Honor desacreditar y sancionar a profesionales correctos, para que no puedan optar al ejercicio de la profesion, a una judicatura, magistratura o puestos públicos.",0,0,0,0,0,1752046415956652242,,,93938886,traficogt,134.0,,,,,,1752046415956652242,,Twitter Web App,0,0,0
1752321373328847093,2024-01-30 13:22:26+00:00,pdrojuarez,160601853,Miranda,"IT, TELECOMUNICACIONES, MERCADEO y SERVICIO AL CLIENTE",2010-06-28 16:54:06+00:00,205,627,12229,10704,3,562,"Guatemala, Guatemala",,False,False,,0,,es,"@maluvaa_ @traficogt estos son sicarios, Walter les paga bien por hacer estas cosas, hasta que no caiga el actual narco rector, no van a quitar a estar ratas de alli.",0,0,0,0,0,1752046415956652242,,,93938886,traficogt,106.0,,,,,,1752046415956652242,,Twitter Web App,0,0,0
1752227989792706972,2024-01-30 07:11:22+00:00,Marc0rtiz,829815558875074561,Marco,"Fotógrafo, editor y diseñador editorial, docente universitario.",2017-02-09 22:13:41+00:00,1021,966,16970,110832,2,510,,,False,False,,0,1039320732956803075,es,"@Zacapaneco5 @FJimenezmingob @traficogt ESTO ES DELICADO Y URGENTE DE INVESTIGAR, SEÑOR MINSTRO @FJimenezmingob",0,0,1,0,0,1752153847579979951,,,"4533400633,1744119413383598080,93938886,1744119413383598080","Zacapaneco5,FJimenezmingob,traficogt,FJimenezmingob",83.0,,,,,,1752187927847993459,Zacapaneco5,Twitter Web App,0,0,0
1752218117143458239,2024-01-30 06:32:08+00:00,byronmerci85,2425425478,Byron@Merci,lamentable que twetter bloque a los q decimos los desmadres de la autoridades,2014-03-20 20:13:49+00:00,773,137,10224,852,1,219,,,False,False,,0,,es,@traficogt Las mi3rdas vividores @AlvaroArzuE,0,0,1,0,0,1751990569692168661,,,"93938886,204851185","traficogt,AlvaroArzuE",79.0,,,,,,1751990569692168661,traficogt,Twitter for Android,0,0,0
1752214849709305983,2024-01-30 06:19:09+00:00,Tisha_3572,2987749979,Patty's,,2015-01-20 18:56:31+00:00,123,599,22300,26011,1,3489,,,False,False,,0,,es,"@traficogt Con la ayuda de su representante impuesto de nuevo en la Muni ... y su mandadero, Quiñones.",0,0,1,0,0,1751990569692168661,,,93938886,traficogt,92.0,,,,,,1751990569692168661,traficogt,Twitter for Android,0,0,0
1752196129624846374,2024-01-30 05:04:46+00:00,RendonArana,908133753905709062,Armando Rendon 🌱Arana,,2017-09-14 01:02:14+00:00,71,147,3898,33966,0,7,Guatemala,,False,False,,0,,es,"@oco_motora @traficogt Les cuesta, les dicen que está asignada al CSJ haga. Favor de analizar.   Gracias",0,0,1,0,0,1752147106855280813,,,"3365924892,93938886","oco_motora,traficogt",94.0,,,,,,1752147106855280813,oco_motora,Twitter for iPhone,0,0,0
1752190877785637187,2024-01-30 04:43:54+00:00,Jennygt100,1733260683075043328,Ema,,2023-12-08 23:03:16+00:00,5,145,350,1070,0,3,,,False,False,,0,,es,"@TuiteandoAndoGT @meridagary @traficogt Miraflores, Naranjo Mall, Portales",0,0,0,0,0,1751337215068696644,,,"1027158338,93938886","meridagary,traficogt",63.0,,,,,,,,Twitter Web App,0,0,0
1752187927847993459,2024-01-30 04:32:10+00:00,Zacapaneco5,4533400633,"Edwin, a secas.","Roblaron, La Unión, Zacapa.",2015-12-12 01:04:30+00:00,310,142,99983,9100,0,1874,"Gualán, Zacapa ",,False,False,,0,,es,"@FJimenezmingob @traficogt Primero debe depurar el personal del 110. Mi hermano hizo una llamada desde su teléfono celular para denunciar, al siguiente día recibió una llamada de un número desconocido, resulta que era de la persona que se denunció. Es una cadena de corrupción que deben eliminar.",1,0,6,0,0,1752153847579979951,,,"1744119413383598080,93938886","FJimenezmingob,traficogt",227.0,,,,,,1752153847579979951,FJimenezmingob,Twitter for Android,0,0,0
1752187105126838365,2024-01-30 04:28:54+00:00,RabanalesFlor,1495840494898884609,Flor Rabanales,Fe,2022-02-21 19:19:47+00:00,59,96,811,4947,0,1,,,False,False,,0,,es,@YoelDeLeon23 @traficogt Otro q quiere presumir ser mártir cuando ellos mantuvieron cerrada la usac impidiendo el derecho constitucional de la educación a muchos guatemaltecos,0,0,3,0,0,1752134100368978314,,,"1743805087326113794,93938886","YoelDeLeon23,traficogt",134.0,,,,,,1752134100368978314,YoelDeLeon23,Twitter for iPhone,0,0,0
1752177046313213969,2024-01-30 03:48:56+00:00,luisfzci,1239651265845567488,Luis Z. Cifu.,,2020-03-16 20:34:36+00:00,47,242,1576,1240,0,10,,,False,False,,0,,es,@EdinBHernandez @traficogt Desacato de quien animal? El MP es independiente,0,0,0,0,0,1751999312228167772,,,"2986724116,93938886","EdinBHernandez,traficogt",37.0,,,,,,1751999312228167772,EdinBHernandez,Twitter for iPhone,0,0,0
1752175662574506062,2024-01-30 03:43:26+00:00,Gustavo43958388,1530672599407243265,Gustavo Salazar,,2022-05-28 22:09:31+00:00,9,3,2656,51,0,20,,,False,False,,0,,es,"@traficogt @AlvaroArzuE con razón tan callado estos últimos años que vividores. Ahora que vez que se te puede caer tus fuentes de ingreso relinchas, tenés mucha cola que te pisen hambriento.",0,0,1,0,0,1751990569692168661,,,"93938886,204851185","traficogt,AlvaroArzuE",34.0,,,,,,1751990569692168661,traficogt,Twitter for Android,0,0,0
1752175435721408667,2024-01-30 03:42:32+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,¿Acaso la sosep estaba en manos de algún pariente del muletas??,1,13,50,0,0,1752175435721408667,,,,,4097.0,1752070336521109599,2024-01-29 20:44:54+00:00,951616776193871874,noficciongt,,,,Twitter for Android,0,0,0
1752070336521109599,2024-01-29 20:44:54+00:00,noficciongt,951616776193871874,No-Ficción,Analizamos la historia detrás de la noticia.,2018-01-12 00:48:14+00:00,43198,909,25304,7753,225,10024,Guatemala,,False,True,,1,,es,"#AHORA 🚨 | La @Contraloria_gt presentó hoy una denuncia contra la SOSEP ante el MP, por anomalías en la ejecución de Q60 millones en programas sociales.

Recordamos la investigación de @sofismenchu acerca de compras sobrevaloradas en la institución: https://t.co/CgVkgqMB78 https://t.co/0lQjaRnaAU",17,198,579,18,7,1752070336521109599,AHORA,,"3293316095,369721149","Contraloria_gt,sofismenchu",54480.0,,,,,,,,Twitter for iPhone,1,0,0
1752171088316973117,2024-01-30 03:25:15+00:00,Jhony1234567895,1562493655252103169,Jhony,,2022-08-24 17:35:00+00:00,30,145,1291,1290,0,4,,,False,False,,0,,es,"@_vaclavmasek @traficogt Que revisen las del jade, ahí si van a encontrar la joya de la corona en ese ministerio",0,0,2,0,0,1752155979385581857,,,"1124307510142410752,93938886","_vaclavmasek,traficogt",88.0,,,,,,1752155979385581857,_vaclavmasek,Twitter for iPhone,0,0,0
1752167010069324281,2024-01-30 03:09:03+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,pimentel es una de las llaves que conducirá la bote al muletas.,0,4,13,0,0,1752167010069324281,,,,,3686.0,1752157707904455022,2024-01-30 02:32:05+00:00,1124307510142410752,_vaclavmasek,,,,Twitter for Android,0,0,0
1752157707904455022,2024-01-30 02:32:05+00:00,_vaclavmasek,1124307510142410752,Václav Mašek,"Ph.D. Candidate @ICTA_UAB Project REAL  
guatemalteco",2019-05-03 13:39:33+00:00,2700,1399,4416,8100,13,826,,,False,False,,1,1807806515409215686,es,"La minería inició en Guatemala hace más de 70 años. Las medidas que se tomen relacionadas con la exploración, explotación y exportación deben de tener base en la historia y balancear sus costos y beneficios sociales, económicos, ambientales y financieros.
https://t.co/hCNQS4OGiI",1,11,55,1,0,1752155979385581857,,,,,6909.0,,,,,,1752155979385581857,_vaclavmasek,Twitter Web App,0,0,0
1752133775486513242,2024-01-30 00:56:59+00:00,Juanpms_,1586063622635245570,TomCrush.,🫡🤔🤫🤭🫢🤗🫣🤪🥴😜🫠🥳🥳,2022-10-28 18:33:53+00:00,239,382,81113,84334,1,87,,,False,False,,0,,es,@traficogt Será cierto este nivel de ladronismo Sres. 🧐🧐🤔🤔🤔😱😱😱,0,0,2,0,0,1751990569692168661,,,93938886,traficogt,101.0,,,,,,1751990569692168661,traficogt,Twitter for Android,0,0,0
1752131098610450932,2024-01-30 00:46:21+00:00,cardona_vi41774,1739003381463601152,Vinicio monterroso Cardona,,2023-12-24 19:22:26+00:00,1,108,69,36,0,0,,,False,False,,0,,es,"@jlponce71 @traficogt @lasmuchedumbres @samuel_pz Acá en Guatemala, hay varias personas que mueren por falta de dinero al no poder comprar sus medicamentos, Triste Realidad ni modo",0,0,0,0,0,1752094761970770225,,,"376375493,93938886,1198746662392532994,338653885","jlponce71,traficogt,lasmuchedumbres,samuel_pz",61.0,,,,,,1752125981756989708,jlponce71,Twitter for Android,0,0,0
1752129922280153281,2024-01-30 00:41:41+00:00,camposser,232715205,Sergio Campos🇬🇹,Ingeniero Agrónomo. De profesión.  Egresado de Universidad de San Carlos,2011-01-01 02:05:24+00:00,305,319,23715,6395,1,1525,"Guatemala, Ciudad",,False,False,,0,,es,"@lasmuchedumbres @traficogt @BArevalodeLeon @MinSaludGuate @MINECOGT
Ojalá veamos a corto plazo un hasta aquí. Con respecto a los precios y calidades de la medicina.",0,0,0,0,0,1752094761970770225,,,"1198746662392532994,93938886,945378369818058752,989532019,297520013","lasmuchedumbres,traficogt,BArevalodeLeon,MinSaludGuate,MINECOGT",223.0,,,,,,1752094761970770225,lasmuchedumbres,Twitter for Android,0,0,0
1752126929036001484,2024-01-30 00:29:47+00:00,ccanleu,3213317069,ccanleu,,2015-04-27 14:07:54+00:00,76,414,5408,22412,0,161,Guatemala,,False,False,,0,,it,@ManfredoGuate @traficogt Di'una!,0,0,0,0,0,1752064160094187724,,,"67033348,93938886","ManfredoGuate,traficogt",105.0,,,,,,1752064160094187724,ManfredoGuate,Twitter for Android,0,0,0
